,name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price,date
682,Samsung 1.5 Ton 3 Star Inverter Split AC (Alloy AR18RV3HFTV White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71SbooADHzL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR18RV3HFTV/dp/B07P3M2HC8/ref=sr_1_686?qid=1679134273&s=kitchen&sr=1-686,3,2,"₹53,914","₹56,000",3/28/2023
683,Samsung 1 Ton 3 Star Inverter Split AC (Alloy AR12RV3PAWK White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61E8oo6KV3L._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12RV3PAWK/dp/B07NY8VBWQ/ref=sr_1_687?qid=1679134273&s=kitchen&sr=1-687,,,,,3/29/2023
684,Haier 1.5 Ton 3 Star Inverter Split Air Conditioner (Copper HSU-19DW3(DCINV) White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/61YeBAWmP3L._AC_UL320_.jpg,https://www.amazon.in/Haier-Inverter-Conditioner-HSU-19DW3-DCINV/dp/B07NDSWG6L/ref=sr_1_691?qid=1679134273&s=kitchen&sr=1-691,1,2,"₹42,300","₹69,500",3/30/2023
685,"BlueStar 1.5 Ton 5 Star Inverter Split AC (Alloy, 18QATX)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/51QnIzgujPL._AC_UL320_.jpg,https://www.amazon.in/BlueStar-Inverter-Split-Alloy-18QATX/dp/B07N1PFRLC/ref=sr_1_692?qid=1679134273&s=kitchen&sr=1-692,,,,,3/31/2023
686,Onida 1.5 Ton 3 Star Inverter Split AC (Copper IR183IDM Indium),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31Y5xQYQ8wL._AC_UL320_.jpg,https://www.amazon.in/Onida-Inverter-Copper-IR183IDM-Indium/dp/B079X8C1TW/ref=sr_1_693?qid=1679134273&s=kitchen&sr=1-693,5,2,"₹36,990","₹59,990",4/1/2023
687,Carrier 24K Durafresh Invertor Ac - 3 Star,appliances,Air Conditioners,https://m.media-amazon.com/images/I/31mspkhtE2L._AC_UL320_.jpg,https://www.amazon.in/Carrier-24K-Durafresh-Invertor-Star/dp/B079HZ2LP5/ref=sr_1_694?qid=1679134273&s=kitchen&sr=1-694,1.8,4,"₹49,990","₹68,990",4/2/2023
688,Samsung 1 Ton 5 Star Inverter Split AC (Alloy AR12NV5PAWK Matt White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/41UFcbTfAOL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inverter-Split-Alloy-AR12NV5PAWK/dp/B079G1D4SS/ref=sr_1_695?qid=1679134273&s=kitchen&sr=1-695,1,1,"₹46,990","₹50,390",4/3/2023
689,White Westinghouse Plastic Split Air Conditioner (1.5 Ton),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31LTNQB9vdL._AC_UL320_.jpg,https://www.amazon.in/Split-Air-Conditioner-1-5-WSM18CRG-C5/dp/B0751CTXMQ/ref=sr_1_696?qid=1679134273&s=kitchen&sr=1-696,,,"₹42,980","₹50,690",4/4/2023
690,White Westinghouse Split 1 Ton 5 Star AC - 100% Copper,appliances,Air Conditioners,https://m.media-amazon.com/images/I/3187q+DDlfL._AC_UL320_.jpg,https://www.amazon.in/White-Westinghouse-Split-Ton-Star/dp/B072KRHJNL/ref=sr_1_697?qid=1679134273&s=kitchen&sr=1-697,,,"₹48,990","₹49,999",4/5/2023
691,"CNC Split AC Stand (2 Tons, Off-White)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71tkqWth8-L._AC_UL320_.jpg,https://www.amazon.in/CNC-Split-AC-Stand-Off-White/dp/B06Y1H59DP/ref=sr_1_698?qid=1679134273&s=kitchen&sr=1-698,,,₹800,"₹2,000",4/6/2023
692,Samsung 1.5 Ton 1 Star Split AC (AR18MC3HDTT White),appliances,Air Conditioners,https://m.media-amazon.com/images/I/71EAOrshHFL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Star-Split-AR18MC3HDTT-White/dp/B06WGLDGKR/ref=sr_1_699?qid=1679134273&s=kitchen&sr=1-699,3.3,3,,"₹40,000",4/7/2023
693,Carrier 18K Octra Split AC (1.5 Ton 3 Star Rating White Copper),appliances,Air Conditioners,https://m.media-amazon.com/images/I/31l9rDEDxAL._AC_UL320_.jpg,https://www.amazon.in/Carrier-Octra-Split-Rating-Copper/dp/B00VUTWM1K/ref=sr_1_700?qid=1679134273&s=kitchen&sr=1-700,,,,,4/8/2023
694,Voltas Vertis Emerald Window AC (1.5 Ton 2 Star Rating Gold Copper),appliances,Air Conditioners,https://m.media-amazon.com/images/I/3146EPQHW-L._AC_UL320_.jpg,https://www.amazon.in/Voltas-Vertis-Emerald-Window-Rating/dp/B00LSJCMDU/ref=sr_1_701?qid=1679134273&s=kitchen&sr=1-701,,,,,4/9/2023
695,7inch 50W Inline Duct Pipe Booster Fan Ventilation Exhaust Air Blower White,appliances,Air Conditioners,https://m.media-amazon.com/images/I/618zxoNNogL._AC_UL320_.jpg,https://www.amazon.in/Inline-Booster-Ventilation-Exhaust-Blower/dp/B0BHLF2BXS/ref=sr_1_702?qid=1679134273&s=kitchen&sr=1-702,,,"₹6,954","₹13,908",4/10/2023
696,"4 Speeds Mini Air Conditioner Fan with 7 Colors Light, Evaporative Air Cooler Desk Fan, Portable Air Conditioners with Han...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61wXJ1yy52L._AC_UL320_.jpg,https://www.amazon.in/Conditioner-Evaporative-Portable-Conditioners-Personal/dp/B0B7DCWW3D/ref=sr_1_700?qid=1679134274&s=kitchen&sr=1-700,2.6,21,,"₹9,403",4/11/2023
697,"Air Conditioner Window Kit, 5.1in Hose Adjustable 16.9-55.1in Portable Air Conditioner Window Vent Kit, 4 Plates PVC Unive...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/516LU1UlBAL._AC_UL320_.jpg,https://www.amazon.in/Conditioner-Adjustable-16-9-55-1in-Universal-Horizontal/dp/B0B69985FQ/ref=sr_1_701?qid=1679134274&s=kitchen&sr=1-701,,,,"₹6,610",4/12/2023
698,Personal Air Cooler,appliances,Air Conditioners,https://m.media-amazon.com/images/I/61Q0ViLWgTL._AC_UL320_.jpg,https://www.amazon.in/Humutan-Personal-Air-Cooler/dp/B0B371SJC7/ref=sr_1_702?qid=1679134274&s=kitchen&sr=1-702,,,,"₹11,545.62",4/13/2023
699,"Portable Air Conditioner,4 IN 1 Effective Evaporative Personal Air Cooler with 4 Wind Speed&2 Cool Mist,Small Cold Air Fan...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71FsNKRyQ5L._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Effective-Evaporative-Nightlight/dp/B0B2DLSMV9/ref=sr_1_703?qid=1679134274&s=kitchen&sr=1-703,3.5,24,,"₹10,758",4/14/2023
700,DEMEYATH Portable Air Conditioner Fan Small USB Desktop Air Cooler Fan USB Personal Cooling Fan with Night Light Built-in ...,appliances,Air Conditioners,https://m.media-amazon.com/images/I/71cz-fCqgDL._AC_UL320_.jpg,https://www.amazon.in/DEMEYATH-Portable-Conditioner-Desktop-Personal/dp/B0B216LMK5/ref=sr_1_704?qid=1679134274&s=kitchen&sr=1-704,2.4,6,"₹8,179","₹9,499",4/15/2023
701,"Portable Air Conditioners - Mini AC Unit, 4000mAh Rechargable AC with Timing, 7 Colors Night Light for Camping Car",appliances,Air Conditioners,https://m.media-amazon.com/images/I/81Wx4z2kzGS._AC_UL320_.jpg,https://www.amazon.in/Portable-Air-Conditioners-4000mAh-Rechargable/dp/B09ZQKPXYD/ref=sr_1_705?qid=1679134274&s=kitchen&sr=1-705,3.2,232,,"₹8,915",4/16/2023
702,"2022 New SXhyf Portable Air Conditioner, Evaporative Air Cooler Pro 3 in 1, Rechargeable Portable AC with 3 Wind Speed & N...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71wL5rZbsYL._AC_UL320_.jpg,https://www.amazon.in/SXhyf-Portable-Conditioner-Evaporative-Rechargeable/dp/B09ZMJY8BP/ref=sr_1_706?qid=1679134274&s=kitchen&sr=1-706,2.5,38,,"₹11,658",4/17/2023
703,"Portable Air Conditioner Fan, Personal Mini Evaporative Air Cooler with 3 Speeds, 2 Spray Modes, LED Display and Phone Hol...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71FbYpsUegL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Personal-Evaporative-Display/dp/B09YRMFZGJ/ref=sr_1_707?qid=1679134274&s=kitchen&sr=1-707,3.2,44,,"₹4,982",4/18/2023
704,"YONCDIAT Upgraded Personal Air Conditioner Cooling Fan, 3-in-1 Evaporative Air Cooler, 1.4 L Large Water Tank Humidifier, ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61wx-EOgUIL._AC_UL320_.jpg,https://www.amazon.in/YONCDIAT-Upgraded-Conditioner-Evaporative-Humidifier/dp/B09Y93NVMT/ref=sr_1_708?qid=1679134274&s=kitchen&sr=1-708,3.2,18,,"₹9,927",4/19/2023
705,"N11 Water Circulation Fan, Colding Water USB Fan, White (6W)",appliances,Air Conditioners,https://m.media-amazon.com/images/I/614ReoB6gVL._AC_UL320_.jpg,https://www.amazon.in/N11-Water-Circulation-Colding-White/dp/B09Y5HXGVH/ref=sr_1_709?qid=1679134274&s=kitchen&sr=1-709,2.5,6,,"₹6,202",4/20/2023
706,"Mini Air Cooler, Portable Air Conditioner Fan, Personal Evaporative Air Conditioners, Sumer Desktop Cooling Fan Humidifier...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71-NXiNsesL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Evaporative-Conditioners-Humidifier/dp/B09XX5JVGX/ref=sr_1_710?qid=1679134274&s=kitchen&sr=1-710,3.4,50,,"₹4,398",4/21/2023
707,"ATWFS Mini Portable Air Conditioner Fan, Personal Air Cooler with Remote Control, Quiet Humidifier with 7-Color Night Ligh...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61H-w8iXzkL._AC_UL320_.jpg,https://www.amazon.in/ATWFS-Portable-Conditioner-Personal-Humidifier/dp/B09XQQWS3T/ref=sr_1_711?qid=1679134274&s=kitchen&sr=1-711,2.4,3,,"₹6,036",4/22/2023
708,"Portable Air Conditioner Fan, Mini Fan Air Cooler with 3 Wind Speeds, Desktop Evaporative Air Humidifier, Cooling Fan with...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71hK+x-FXjL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Desktop-Evaporative-Humidifier/dp/B09X1HLBV7/ref=sr_1_715?qid=1679134274&s=kitchen&sr=1-715,3,23,,"₹4,805",4/23/2023
709,"OVPPH Portablel Air Conditioner, Desk Portable Air Conditioner Fan, Mini Air Conditioner with Remote Control, Misting White",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71caaTnWTDL._AC_UL320_.jpg,https://www.amazon.in/OVPPH-Portablel-Conditioner-Portable-Control/dp/B09WYPKHD8/ref=sr_1_716?qid=1679134274&s=kitchen&sr=1-716,,,,"₹7,013",4/24/2023
710,"Motorized Electric Track Rail Slider, Dolly Rail Camera Slider Foldable with Panoramic Shooting for 4-6.4 Inch Wide Phone ...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/615ZBkgNVqL._AC_UL320_.jpg,https://www.amazon.in/Motorized-Electric-Foldable-Panoramic-Shooting/dp/B09VB3S7RC/ref=sr_1_717?qid=1679134274&s=kitchen&sr=1-717,,,"₹15,494","₹30,997",4/25/2023
711,"3 IN 1 Portable Air Conditioner – Sprayable Misting Humidification Cooling Fan,3600mAh USB Rechargeable, 3 Speeds and 90 D...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71XgpHqewxL._AC_UL320_.jpg,https://www.amazon.in/Portable-Air-Conditioner-Humidification-Rechargeable/dp/B09V4MHKFV/ref=sr_1_718?qid=1679134274&s=kitchen&sr=1-718,3.7,32,,"₹6,767",4/26/2023
712,"Rail Slide Block, High Strength Linear Rail Slide for Machining Center",appliances,Air Conditioners,https://m.media-amazon.com/images/I/619XUv2QzlL._AC_UL320_.jpg,https://www.amazon.in/Slide-Strength-Linear-Machining-Center/dp/B09TKJ2R4K/ref=sr_1_719?qid=1679134274&s=kitchen&sr=1-719,,,,"₹37,347",4/27/2023
713,"Portable Air Conditioner, 6-IN-1 Evaporative Personal Air Cooler Humidifier with 4 Speeds 7 Colors Light, 70°Oscillation U...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71QJHNuthDL._AC_UL320_.jpg,https://www.amazon.in/Portable-Air-Conditioner-Evaporative-70%C2%B0Oscillation/dp/B09T6M5Z5P/ref=sr_1_720?qid=1679134274&s=kitchen&sr=1-720,,,,"₹6,821",4/28/2023
714,"Efast Portable Air Conditioner, Cordless Personal Air Cooler Evaporative with 3 Speeds 7 Colors, Air Cooler for Room/Bedro...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61zRUGiJc-L._AC_UL320_.jpg,https://www.amazon.in/Efast-Portable-Conditioner-Evaporative-2022-white/dp/B09SB2FNVZ/ref=sr_1_721?qid=1679134274&s=kitchen&sr=1-721,,,,"₹5,224",4/29/2023
715,"Personal Air Conditioners Portable AC Mini Air Conditioner for Office Dorm Room,Small AC Desktop Air Cooler Fan with Humid...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71RkCzQZydL._AC_UL320_.jpg,https://www.amazon.in/Personal-Conditioners-Portable-Conditioner-Humidifier/dp/B09R1XY38M/ref=sr_1_722?qid=1679134274&s=kitchen&sr=1-722,,,"₹10,234","₹13,999",4/30/2023
716,Air Conditioner Fan Personal Desk Fan Space Air Cooler Portable Mini Cooling Fan Table Evaporative Air Humidifiers Ultra-Q...,appliances,Air Conditioners,https://m.media-amazon.com/images/I/719ujjLfw7L._AC_UL320_.jpg,https://www.amazon.in/Conditioner-Personal-Evaporative-Humidifiers-Ultra-Quiet/dp/B09QGD4MSX/ref=sr_1_723?qid=1679134274&s=kitchen&sr=1-723,,,,"₹9,881",5/1/2023
717,"Portable Air Conditioners, Personal Air Conditioner Fan with 3 Speeds 7 Colors, Cordless Evaporative Air Cooler with Handl...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/71l59r1G-JL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioners-Personal-Conditioner-Evaporative/dp/B09PTM62Z1/ref=sr_1_724?qid=1679134274&s=kitchen&sr=1-724,,,,"₹6,361",5/2/2023
718,"Portable Air Conditioner Fan, Personal Air Cooler with Icebox, USB Desk Fan with 3 Speeds, Evaporative Air Cooler for Hom...",appliances,Air Conditioners,https://m.media-amazon.com/images/I/61GXC1nOlSL._AC_UL320_.jpg,https://www.amazon.in/Portable-Conditioner-Personal-Evaporative-Humidifier/dp/B09MT926FQ/ref=sr_1_725?qid=1679134274&s=kitchen&sr=1-725,2.8,207,,"₹7,671",5/3/2023
719,Air Choice Desktop Protable AC Cooler Fan For Indoor Use,appliances,Air Conditioners,https://m.media-amazon.com/images/I/71yqMTaaWTL._AC_UL320_.jpg,https://www.amazon.in/Air-Choice-Desktop-Protable-Cooler/dp/B09MS83NNG/ref=sr_1_726?qid=1679134274&s=kitchen&sr=1-726,2.5,296,,"₹8,592",5/4/2023
0,"Pigeon by Stovekraft Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, maki...",appliances,All Appliances,https://m.media-amazon.com/images/I/51DGcy8eBCL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Amaze-Plus-1-5-Ltr/dp/B07WMS7TWB/ref=sr_1_1?qid=1679135585&s=appliances&sr=1-1,3.9,"128,941",₹599,"₹1,245",5/5/2023
1,Pigeon Polypropylene Mini Handy and Compact Chopper with 3 Blades for Effortlessly Chopping Vegetables and Fruits for Your...,appliances,All Appliances,https://m.media-amazon.com/images/I/51RXzjrUmkL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Plastic-Chopper-Blades/dp/B01LWYDEQ7/ref=sr_1_2?qid=1679135585&s=appliances&sr=1-2,4.1,"274,505",₹199,₹545,5/6/2023
2,Glun Multipurpose Portable Electronic Digital Weighing Scale Weight Machine (10 Kg - with Back Light),appliances,All Appliances,https://m.media-amazon.com/images/I/61ocesEh0cL._AC_UL320_.jpg,https://www.amazon.in/Multipurpose-Portable-Electronic-Digital-Weighing/dp/B09185QH3C/ref=sr_1_3?qid=1679135585&s=appliances&sr=1-3,3.8,365,₹199,₹899,5/7/2023
3,beatXP Kitchen Scale Multipurpose Portable Electronic Digital Weighing Scale | Weight Machine With Back light LCD Display...,appliances,All Appliances,https://m.media-amazon.com/images/I/61Is7sICRJL._AC_UL320_.jpg,https://www.amazon.in/beatXP-Multipurpose-Portable-Electronic-Weighing/dp/B0B61DSF17/ref=sr_1_4?qid=1679135585&s=appliances&sr=1-4,3.7,"3,290",₹299,"₹1,999",5/8/2023
4,"Bajaj DX-6 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White",appliances,All Appliances,https://m.media-amazon.com/images/I/61qgKaW71mL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Majesty-1000-Watt-Iron-White/dp/B01C8P29N0/ref=sr_1_5?qid=1679135585&s=appliances&sr=1-5,4.2,"24,380",₹625,"₹1,400",5/9/2023
5,Bajaj Frore 1200 mm Ceiling Fan (Brown),appliances,All Appliances,https://m.media-amazon.com/images/I/41XJ2wk4M1L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Frore-1200-Brown-Ceiling/dp/B07SPVMSC6/ref=sr_1_6?qid=1679135585&s=appliances&sr=1-6,4.1,"9,971","₹1,349","₹2,660",5/10/2023
6,Kuber Industries Nylon Mesh Laundry Basket|Sturdy Material & Durable Handles|Netted Lightweight Laundry Bag (Assorted),appliances,All Appliances,https://m.media-amazon.com/images/I/31hmQqq7KsL._AC_UL320_.jpg,https://www.amazon.in/Kuber-Industries-Laundry-Organiser-LMESH02/dp/B077K1HFZ3/ref=sr_1_7?qid=1679135585&s=appliances&sr=1-7,3.7,"4,210",₹92,₹99,5/11/2023
7,"Prestige Electric Kettle PKOSS - 1500watts, Steel (1.5Ltr), Black",appliances,All Appliances,https://m.media-amazon.com/images/I/71zlLSHbJ-L._AC_UL320_.jpg,https://www.amazon.in/Prestige-Electric-Kettle-PKOSS-1500watts/dp/B01MQZ7J8K/ref=sr_1_8?qid=1679135585&s=appliances&sr=1-8,3.9,"64,888",₹699,"₹1,445",5/12/2023
8,"NutriPro Juicer Mixer Grinder - Smoothie Maker - 500 Watts (3 Jar, Silver)",appliances,All Appliances,https://m.media-amazon.com/images/I/7152-mn8mKL._AC_UL320_.jpg,https://www.amazon.in/NutriPro-Bullet-Juicer-Grinder-Blades/dp/B09J2SCVQT/ref=sr_1_9?qid=1679135585&s=appliances&sr=1-9,4.1,"6,023","₹1,990","₹6,000",5/13/2023
9,Philips GC1905 1440-Watt Steam Iron with Spray (Blue),appliances,All Appliances,https://m.media-amazon.com/images/I/71SxUzhnLvL._AC_UL320_.jpg,https://www.amazon.in/Philips-GC1905-1440-Watt-Steam-Spray/dp/B008QTK47Q/ref=sr_1_10?qid=1679135585&s=appliances&sr=1-10,4.3,"38,928","₹1,699","₹2,295",5/14/2023
10,"Lifelong LLMG23 Power Pro 500-Watt Mixer Grinder with 3 Jars (Liquidizing, Wet Grinding and Chutney Jar), Stainless Steel ...",appliances,All Appliances,https://m.media-amazon.com/images/I/61zhqJg1bTL._AC_UL320_.jpg,https://www.amazon.in/Lifelong-LLMG23-500-Watt-Liquidizing-Stainless/dp/B09X5C9VLK/ref=sr_1_11?qid=1679135585&s=appliances&sr=1-11,3.8,"45,688","₹1,329","₹3,500",5/15/2023
11,"Bajaj PX 97 Torque New 36L Personal Air Cooler for home with DuraMarine Pump (2-Yr Warranty), Turbo Fan Technology, Powerf...",appliances,All Appliances,https://m.media-amazon.com/images/I/71mdr95IHcL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Torque-New-Honeycomb-Technology/dp/B09R3QNGW5/ref=sr_1_12?qid=1679135585&s=appliances&sr=1-12,3.7,"19,602","₹5,799","₹9,050",5/16/2023
12,"Bajaj Rex 500W Mixer Grinder with Nutri-Pro Feature, 3 Jars, White",appliances,All Appliances,https://m.media-amazon.com/images/I/51Ck4wmBbSL._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Rex-500-Watt-Mixer-Grinder/dp/B00HVXS7WC/ref=sr_1_13?qid=1679135585&s=appliances&sr=1-13,4.2,"42,284","₹2,099","₹3,210",5/17/2023
13,USHA Armor AR1100WB 1100 W Dry Iron with Black Weilburger Soleplate (Purple),appliances,All Appliances,https://m.media-amazon.com/images/I/71q7meZ82qL._AC_UL320_.jpg,https://www.amazon.in/Armour-AR1100WB-1100-Watt-Soleplate-Purple/dp/B0883KDSXC/ref=sr_1_14?qid=1679135585&s=appliances&sr=1-14,3.9,"17,030",₹549,₹990,5/18/2023
14,Philips Viva Collection HD4928/01 2100-Watt Induction Cooktop with Feather Touch Sensor and Crystal Glass Plate (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/61x0Qnm08HS._AC_UL320_.jpg,https://www.amazon.in/Philips-Collection-HD4928-01-2100-Watt/dp/B00EDJJ7FS/ref=sr_1_15?qid=1679135585&s=appliances&sr=1-15,4.2,"40,782","₹3,099","₹5,995",5/19/2023
15,"PrettyKrafts Laundry Basket for clothes with Lid & Handles, Toys Organiser, 75 Ltr Black & Grey",appliances,All Appliances,https://m.media-amazon.com/images/I/71LX24shyGL._AC_UL320_.jpg,https://www.amazon.in/PrettyKrafts-Laundry-Basket-Clothes-Handles/dp/B0814P4L98/ref=sr_1_16?qid=1679135585&s=appliances&sr=1-16,3.9,"5,754",₹289,"₹1,099",5/20/2023
16,Butterfly EKN 1.5-Litre Electric Kettle (Silver with Black),appliances,All Appliances,https://m.media-amazon.com/images/I/71cFxsy+BCL._AC_UL320_.jpg,https://www.amazon.in/Butterfly-EKN-1-5-Litre-Kettle-Silver/dp/B078V8R9BS/ref=sr_1_17?qid=1679135585&s=appliances&sr=1-17,4.2,"36,295",₹649,"₹1,299",5/21/2023
17,Pigeon by Stovekraft Cruise 1800 watt Induction Cooktop (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/61DAkNxj9uL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Cruise-1800-Watt-Induction/dp/B01GFTEV5Y/ref=sr_1_18?qid=1679135585&s=appliances&sr=1-18,3.8,"55,819","₹1,689","₹3,193",5/22/2023
18,"Pigeon Healthifry Digital Air Fryer, 360° High Speed Air Circulation Technology 1200 W with Non-Stick 4.2 L Basket - Green",appliances,All Appliances,https://m.media-amazon.com/images/I/61mfMId4dkL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Healthifry-Circulation-Technology-Non-Stick/dp/B0B8XNPQPN/ref=sr_1_19?qid=1679135585&s=appliances&sr=1-19,3.9,692,"₹3,529","₹7,995",5/23/2023
19,"Bajaj Majesty DX-11 1000W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, White and Blue",appliances,All Appliances,https://m.media-amazon.com/images/I/810Yr09Ji9L._AC_UL320_.jpg,https://www.amazon.in/Bajaj-Majesty-1000-Watt-Iron-White/dp/B01C8P29T4/ref=sr_1_20?qid=1679135585&s=appliances&sr=1-20,4.2,"25,165",₹599,₹785,5/24/2023
20,"BAJAJ PYGMY MINI 110 MM 10 W HIGH SPEED OPERATION, USB CHARGING, MULTI-CLIP FUNCTION PERSONAL FAN",appliances,All Appliances,https://m.media-amazon.com/images/I/816lZp-8R2L._AC_UL320_.jpg,https://www.amazon.in/OPERATION-CHARGING-MULTI-CLIP-FUNCTION-PERSONAL/dp/B08VJFYH6N/ref=sr_1_21?qid=1679135585&s=appliances&sr=1-21,4.1,"4,648",₹986,"₹1,620",5/25/2023
21,"Pigeon Kessel Multipurpose Kettle (12173) 1.2 litres with Stainless Steel Body, used for boiling Water and milk, Tea, Coff...",appliances,All Appliances,https://m.media-amazon.com/images/I/51Y21By5TzL._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Kessel-1-2-Litre-Multi-purpose-Kettle/dp/B01I1LDZGA/ref=sr_1_22?qid=1679135585&s=appliances&sr=1-22,3.9,"15,338",₹899,"₹1,458",5/26/2023
22,"AGARO Regal 800 Watts Handheld Vacuum Cleaner, Lightweight & Durable Body, Small/Mini Size ( Black)",appliances,All Appliances,https://m.media-amazon.com/images/I/71WKo+bybtL._AC_UL320_.jpg,https://www.amazon.in/AGARO-800-Watt-Handheld-Cleaner-Durable/dp/B07SRM58TP/ref=sr_1_23?qid=1679135585&s=appliances&sr=1-23,4,"15,266","₹1,599","₹2,099",5/27/2023
23,Prestige PIC 20 1600 Watt Induction Cooktop with Push button (Black),appliances,All Appliances,https://m.media-amazon.com/images/I/81od9GbumhL._AC_UL320_.jpg,https://www.amazon.in/Prestige-PIC-20-Induction-Cooktop/dp/B00YMJ0OI8/ref=sr_1_24?qid=1679135585&s=appliances&sr=1-24,4.1,"32,240","₹2,095","₹3,645",5/28/2023
24,atomberg Renesa 1200mm BLDC Motor 5 Star Rated Ceiling Fans for Home with Remote Control | Upto 65% Energy Saving High Spe...,appliances,All Appliances,https://m.media-amazon.com/images/I/61mhVkkWM-L._AC_UL320_.jpg,https://www.amazon.in/Atomberg-Renesa-Motor-Remote-Ceiling/dp/B08Y5QJXSR/ref=sr_1_25?qid=1679135586&s=appliances&sr=1-25,4.3,"29,831","₹3,680","₹5,190",5/29/2023
25,"Pigeon By Stovekraft 14429 Acer Plus 1800 Watt Induction Cooktop with Feather Touch Control, Induction Stove comes with 8 ...",appliances,All Appliances,https://m.media-amazon.com/images/I/51A-E96wy-L._AC_UL320_.jpg,https://www.amazon.in/Pigeon-Stovekraft-Acer-Plus-Induction/dp/B0832W3B7Q/ref=sr_1_26?qid=1679135586&s=appliances&sr=1-26,3.8,"10,587","₹1,799","₹3,595",1/1/2023
